dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
obesity,1,2,0.25,0.5,0.05,0.5238598278603979,-0.8816214758084093,0.0,0.9015151515151515,0.9211145555469391,0.8998196942652238,0.9044088509481613
obesity,1,3,0.25,0.5,0.05,0.5095094062034038,-0.7983279575294814,0.0,0.9204545454545454,0.9387290647272345,0.9179485699709906,0.9220032645664514
obesity,2,1,0.25,0.5,0.05,0.511314139811126,-0.7178780085655234,1.3777327e-316,0.9337121212121212,0.9357879307346307,0.9324843437724754,0.9329215010655031
obesity,2,2,0.25,0.5,0.05,0.5015776861087744,-0.6880301935315825,1.5311597496102591e-280,0.9128787878787878,0.916787242214351,0.9136161836764269,0.9138267917570835
obesity,2,3,0.25,0.5,0.05,0.4906364595238067,-0.7982768193653277,0.0,0.9128787878787878,0.9251844386794271,0.9121455504740874,0.9139716300818119
obesity,3,1,0.25,0.5,0.05,0.5133161565333303,-0.8106476385797883,0.0,0.9090909090909091,0.9200029042207637,0.9082478396236963,0.9072872252749872
obesity,3,2,0.25,0.5,0.05,0.5226474930927565,-0.8174088802240317,0.0,0.9015151515151515,0.9114372217992355,0.9004221242005669,0.8991253987806066
obesity,3,3,0.25,0.5,0.05,0.5259501876103598,-0.8484584044781484,0.0,0.8825757575757576,0.8986715305974409,0.8833561764359396,0.8801262558509869
obesity,4,1,0.25,0.5,0.05,0.5193135628372216,-0.6654854403704742,4.345965718870811e-256,0.9127134724857685,0.9178609091179316,0.9122435449021893,0.9119184365287021
obesity,4,2,0.25,0.5,0.05,0.509796405516538,-0.7011073710397581,8.836160016223768e-296,0.889943074003795,0.9057725082980823,0.8866427829787094,0.8878936836120584
obesity,4,3,0.25,0.5,0.05,0.5011286570181444,-0.7497818062889562,0.0,0.9184060721062619,0.9254261849539499,0.9171358018511298,0.9172638523623914
obesity,1,1,0.25,0.75,0.01,0.6863287409438711,-0.8886784716684344,0.0,0.9053030303030303,0.9262972451319772,0.9026322093130151,0.9069271052576874
obesity,1,2,0.25,0.75,0.01,0.6838096679522796,-0.9004107082779852,0.0,0.8541666666666666,0.8759849473927988,0.852417179512563,0.8533903801955127
obesity,1,3,0.25,0.75,0.01,0.6929631211970375,-0.912671983537004,0.0,0.8731060606060606,0.891298591879339,0.8733922224961369,0.8749735414175701
obesity,2,1,0.25,0.75,0.01,0.7011270590084416,-0.7375609258529142,0.0,0.8636363636363636,0.879145162266032,0.8635064264986371,0.8658233896068934
obesity,2,2,0.25,0.75,0.01,0.7025691487301065,-0.8114661976267469,0.0,0.8901515151515151,0.903814806550599,0.8906426392186724,0.8914824365449643
obesity,2,3,0.25,0.75,0.01,0.6857662719061811,-0.8704642074010204,0.0,0.8768939393939394,0.8897523220715622,0.8766798642613077,0.8758996098606987
obesity,3,1,0.25,0.75,0.01,0.65717004457742,-0.7850067945179638,0.0,0.9147727272727273,0.9247002293206908,0.9140079373588297,0.9122170872019462
obesity,3,2,0.25,0.75,0.01,0.6945906432035109,-0.8452935772743497,0.0,0.8636363636363636,0.883301570931395,0.8613286658568929,0.8585243523232708
obesity,3,3,0.25,0.75,0.01,0.6791223202201262,-0.865155991729934,0.0,0.8712121212121212,0.8934731687819409,0.8691530278158578,0.866916979046249
obesity,4,1,0.25,0.75,0.01,0.7060321333466935,-0.7168410772102692,2.948130756e-315,0.855787476280835,0.8719916026971261,0.8516996243027138,0.8519173220921143
obesity,4,2,0.25,0.75,0.01,0.6959449117353009,-0.7646947397104455,0.0,0.8918406072106262,0.9019467212655369,0.8927385748883335,0.8911900580325096
obesity,4,3,0.25,0.75,0.01,0.6865270788187191,-0.8021240330818049,0.0,0.8785578747628083,0.8925117509681174,0.8779576625233876,0.8776551070421542
obesity,1,1,0.25,0.75,0.05,0.6869433802365804,-0.8937060316819273,0.0,0.8598484848484849,0.8878055754110159,0.8575590355860961,0.8614017474517431
obesity,1,2,0.25,0.75,0.05,0.6801158805941188,-0.8489713272662887,0.0,0.8920454545454546,0.9008969078954869,0.8927371013860282,0.8930624421012064
obesity,1,3,0.25,0.75,0.05,0.689915636997978,-0.8717157007558186,0.0,0.8977272727272727,0.918007161132426,0.8951742154373009,0.900870563626893
obesity,2,1,0.25,0.75,0.05,0.6756088907168456,-0.8370208674634592,0.0,0.8806818181818182,0.8927454025214109,0.8813479902087399,0.8809346917284974
obesity,2,2,0.25,0.75,0.05,0.6738614707829433,-0.8440339610405921,0.0,0.8503787878787878,0.8544194165475157,0.8505729561560113,0.8476740448599204
obesity,2,3,0.25,0.75,0.05,0.6926141437449811,-0.7500097863774907,0.0,0.9015151515151515,0.909418483891109,0.9019134529728905,0.9021196041284993
obesity,3,1,0.25,0.75,0.05,0.6805697754943342,-0.8731507769845781,0.0,0.8863636363636364,0.9036590109318169,0.8852557893255285,0.8832341236193321
obesity,3,2,0.25,0.75,0.05,0.6842839610751001,-0.8247934393634427,0.0,0.8882575757575758,0.8983598841708805,0.8843074546540238,0.883619583401568
obesity,3,3,0.25,0.75,0.05,0.6690624550562827,-0.8854480836042788,0.0,0.865530303030303,0.8855025875946989,0.864119036310327,0.8595629767302384
obesity,4,1,0.25,0.75,0.05,0.6837693144397045,-0.7434430265047124,0.0,0.8614800759013282,0.8869257058698177,0.8588960080108362,0.8616758043867379
obesity,4,2,0.25,0.75,0.05,0.6743703155862526,-0.760124613851247,0.0,0.8937381404174574,0.9027368968932363,0.8919907407492925,0.8926897366044256
obesity,4,3,0.25,0.75,0.05,0.6822458260624065,-0.7904681879134727,0.0,0.8975332068311196,0.9094197554634746,0.8984566837967684,0.8989192528212
obesity,1,1,0.5,0.25,0.01,0.6147484367554541,-0.6766742921685731,5.967675093348164e-268,0.9053030303030303,0.9204063574519964,0.9029306204398331,0.9063568543875951
obesity,1,2,0.5,0.25,0.01,0.6031726082094991,-0.38439004927995113,1.99116986026422e-71,0.9318181818181818,0.934077146182842,0.9325037944865536,0.9324155786154815
obesity,1,3,0.5,0.25,0.01,0.6146363687474138,-0.5747282783631158,3.451007730361606e-176,0.9393939393939394,0.9483820430231782,0.9370564395765033,0.9404374465584092
obesity,2,1,0.5,0.25,0.01,0.5862637706059285,-0.23957459656157534,1.6734252261435725e-27,0.9450757575757576,0.9471542677789946,0.9454555778733669,0.945604490054644
obesity,2,2,0.5,0.25,0.01,0.5804460069000215,-0.23265720013575034,5.458381835377324e-26,0.9602272727272727,0.9606376016515733,0.9605878699060081,0.9604754886723571
obesity,2,3,0.5,0.25,0.01,0.6061128757007388,0.011517842939929409,0.6067007218918127,0.9356060606060606,0.9385161385383728,0.9351759030980856,0.9357555137654844
obesity,3,1,0.5,0.25,0.01,0.5933551105889249,-0.3326484950327579,7.0641754716113235e-53,0.9526515151515151,0.9531496833485985,0.9523571211543148,0.9506362889227005
obesity,3,2,0.5,0.25,0.01,0.6027178601047716,-0.23226388464832534,6.63214026457148e-26,0.9488636363636364,0.9486265791198345,0.9474575707770141,0.9459965076794778
obesity,3,3,0.5,0.25,0.01,0.6022335634909727,-0.4749765792002367,4.456679388921864e-113,0.9450757575757576,0.9474717028891032,0.9444143041748607,0.9431595856118046
obesity,4,1,0.5,0.25,0.01,0.598990654730625,-0.4135870235171364,1.744097476681434e-83,0.9411764705882353,0.9414161352186563,0.940436168312532,0.9395966853565038
obesity,4,2,0.5,0.25,0.01,0.6140894526556901,0.004071547020940415,0.8556046711122222,0.9430740037950665,0.9414196626982017,0.943073715099211,0.9413995607981143
obesity,4,3,0.5,0.25,0.01,0.5914769999046818,0.22995987149867272,2.0607536664293962e-25,0.9449715370018975,0.9442502358580356,0.9447292288203171,0.943749339279412
obesity,1,1,0.5,0.25,0.05,0.5833651216729563,-0.3935599834351659,4.385352903053927e-75,0.9393939393939394,0.9439843169157548,0.9391207384528952,0.9403920999738796
obesity,1,2,0.5,0.25,0.05,0.5812841735147568,-0.5413776144534534,1.077699345948529e-152,0.9261363636363636,0.9344372935080411,0.9247929474581881,0.9277429432943958
obesity,1,3,0.5,0.25,0.05,0.5689429636751953,-0.45933289813347306,5.9687796370342916e-105,0.9450757575757576,0.9537775546523496,0.9427481253924127,0.946221090979898
obesity,2,1,0.5,0.25,0.05,0.5774324310700486,0.1103966986341437,7.454296287411214e-07,0.9526515151515151,0.9543380500119907,0.9518248694297196,0.952266136401234
obesity,2,2,0.5,0.25,0.05,0.5758694211783644,-0.3522343718749659,1.7007369328204507e-59,0.9450757575757576,0.9444900187214834,0.9447207100098394,0.9442394636773782
obesity,2,3,0.5,0.25,0.05,0.5889540605158033,0.0773232030376754,0.0005381340043530194,0.9564393939393939,0.9576443615093321,0.9563596885817829,0.9567429909980929
obesity,3,1,0.5,0.25,0.05,0.5788295208893727,-0.25361091699501936,1.0028420889636867e-30,0.946969696969697,0.94896996047504,0.9469219618602432,0.9446407974200935
obesity,3,2,0.5,0.25,0.05,0.5843580894665578,-0.48314702680501764,1.711873354145091e-117,0.9375,0.9356988561000303,0.9352963718032912,0.9344578439111944
obesity,3,3,0.5,0.25,0.05,0.5781767376174152,0.13763208111927744,6.382612974871601e-10,0.9583333333333334,0.9595379059311283,0.958409467878098,0.9560751933599863
obesity,4,1,0.5,0.25,0.05,0.5839404510770855,0.4112643902203217,1.7602171897266412e-82,0.9449715370018975,0.9426643195845116,0.9434853746083754,0.9428440583979922
obesity,4,2,0.5,0.25,0.05,0.5862810367312289,-0.0886970719907908,7.127045921571331e-05,0.937381404174573,0.9409231077488467,0.9338681710566978,0.9345810409992258
obesity,4,3,0.5,0.25,0.05,0.5809192873900137,0.31950784447603836,1.064342823658091e-48,0.9506641366223909,0.9498836457622689,0.9493425690017506,0.9490561118411148
obesity,1,1,0.5,0.5,0.01,0.7509357681391363,-0.7783446550861638,0.0,0.9223484848484849,0.9386575144555757,0.9205490750559678,0.924878204116914
obesity,1,2,0.5,0.5,0.01,0.7497646068351309,-0.8163950662110628,0.0,0.9185606060606061,0.930379629306921,0.9165530851810587,0.9197601984519791
obesity,1,3,0.5,0.5,0.01,0.7551455784353895,-0.6932019433502394,1.8042429146300374e-286,0.9318181818181818,0.9411395170693009,0.9322672603354795,0.933802122788281
obesity,2,1,0.5,0.5,0.01,0.7485779500550765,-0.5240517545129386,1.7003100846451697e-141,0.9393939393939394,0.9439244226868272,0.9381880235193616,0.9393781889676129
obesity,2,2,0.5,0.5,0.01,0.7433895412742437,-0.6950105929014537,1.4225895988187803e-288,0.9337121212121212,0.9357102470811967,0.9331909643202378,0.9336969761525848
obesity,2,3,0.5,0.5,0.01,0.7475424398010846,-0.31324294681073667,8.846884889724324e-47,0.946969696969697,0.9487468634200837,0.946344951078461,0.9466609098766039
obesity,3,1,0.5,0.5,0.01,0.756794360840229,-0.5808408907992993,8.568564311544422e-181,0.9450757575757576,0.9470842909617644,0.9443376227660768,0.9429298949053112
obesity,3,2,0.5,0.5,0.01,0.7359479197009116,-0.8666548172135976,0.0,0.9053030303030303,0.914368476242113,0.9042186838476663,0.9027935714500582
obesity,3,3,0.5,0.5,0.01,0.7319567049872837,-0.7107365743163533,1.5200424639211871e-307,0.9337121212121212,0.9397599089490388,0.9341893030022211,0.9312769265169892
obesity,4,1,0.5,0.5,0.01,0.7635743079879249,-0.5286030684436718,2.2474856194913145e-144,0.9278937381404174,0.9309232752812399,0.925818978152886,0.926473348272763
obesity,4,2,0.5,0.5,0.01,0.7263079959809815,-0.43443484068453625,7.3628206056815685e-93,0.9335863377609108,0.9336740660427295,0.9334117152015445,0.9318249545081733
obesity,4,3,0.5,0.5,0.01,0.7532065076539238,-0.7351693046450801,0.0,0.9278937381404174,0.9309772738526849,0.9255033302750242,0.9255579382592021
obesity,1,1,0.5,0.5,0.05,0.7234046003821724,-0.5425396035883533,1.8108092602215263e-153,0.9299242424242424,0.9360148132528581,0.9284271050472958,0.9304699912304579
obesity,1,2,0.5,0.5,0.05,0.7240731877370177,-0.5224107736363096,1.8104343952849317e-140,0.928030303030303,0.9331593091902369,0.9264905804811222,0.928486468402045
obesity,1,3,0.5,0.5,0.05,0.7369684881779208,-0.7748127979937544,0.0,0.9128787878787878,0.9269296805042945,0.9093143470510535,0.9130056222617962
obesity,2,1,0.5,0.5,0.05,0.704950272569371,-0.6667511136881268,2.099783789029391e-257,0.9412878787878788,0.9463193348989575,0.9408763703487619,0.9418033757985393
obesity,2,2,0.5,0.5,0.05,0.7078230856594137,-0.2925687125018914,9.116651506244357e-41,0.9412878787878788,0.9459537303535595,0.9415448575250578,0.9420432174174108
obesity,2,3,0.5,0.5,0.05,0.7133432915738718,-0.2435481273529566,2.1482330959805834e-28,0.9393939393939394,0.9423558765732222,0.9388049109149605,0.9394586769669135
obesity,3,1,0.5,0.5,0.05,0.7364288332374771,-0.7921537303384127,0.0,0.9185606060606061,0.9235120055576214,0.9169885595705235,0.9141054368508584
obesity,3,2,0.5,0.5,0.05,0.7162001035978609,-0.6568925459511447,2.5326835465547238e-247,0.9356060606060606,0.9423795775061167,0.9352608487599069,0.934198448480707
obesity,3,3,0.5,0.5,0.05,0.7346967841430001,-0.6904484509245399,2.68162001987121e-283,0.9223484848484849,0.9310866359313567,0.9236259946516254,0.9206333472717005
obesity,4,1,0.5,0.5,0.05,0.7412927549171185,-0.7357782442463947,0.0,0.9127134724857685,0.9165966192175229,0.91179553064494,0.9105894247476433
obesity,4,2,0.5,0.5,0.05,0.7395225731844148,-0.6362520305401966,2.1074898883627398e-227,0.9240986717267552,0.9220477934763649,0.9223054077762818,0.9208725329465182
obesity,4,3,0.5,0.5,0.05,0.7427366342384583,-0.5576936879234219,7.442255327284111e-164,0.9222011385199241,0.9297501195130342,0.9223125725132336,0.9220491523608573
obesity,1,1,0.5,0.75,0.01,0.8828635154245923,-0.8619631039604845,0.0,0.8977272727272727,0.9084103262804041,0.8978012092040087,0.8986093313909685
obesity,1,2,0.5,0.75,0.01,0.9352019536529308,-0.8313678997155008,0.0,0.9071969696969697,0.9218547594993601,0.905395685121466,0.9095792671525383
obesity,1,3,0.5,0.75,0.01,0.9081266274968659,-0.8235160746878372,0.0,0.8674242424242424,0.8951510017948862,0.8668917044637773,0.8722611045668929
obesity,2,1,0.5,0.75,0.01,0.9087372136303109,-0.833469728430597,0.0,0.9034090909090909,0.9146953107401636,0.9038137132346871,0.904191589186269
obesity,2,2,0.5,0.75,0.01,0.9158521459910067,-0.8095333592047899,0.0,0.9109848484848485,0.9167647855773371,0.9102997108177263,0.9110056563561987
obesity,2,3,0.5,0.75,0.01,0.8944349730575818,-0.7655839813411234,0.0,0.9337121212121212,0.9407792258349966,0.934957230139303,0.9352118712116629
obesity,3,1,0.5,0.75,0.01,0.9226148880687504,-0.8565478708490222,0.0,0.9185606060606061,0.9284892846262215,0.9189365315579252,0.9166568714985263
obesity,3,2,0.5,0.75,0.01,0.8983953189231645,-0.82171263521887,0.0,0.9204545454545454,0.9283791355552581,0.9192765422707253,0.9180710321286247
obesity,3,3,0.5,0.75,0.01,0.8762943050348285,-0.6226819846375077,4.0831421928693043e-215,0.9318181818181818,0.9335995932711008,0.9297438778314655,0.9287560831368229
obesity,4,1,0.5,0.75,0.01,0.8996841716790592,-0.6664681661169671,4.139198545041653e-257,0.9089184060721063,0.9133551514885822,0.909071602944917,0.9077260444739819
obesity,4,2,0.5,0.75,0.01,0.9042849831998304,-0.7095321639151901,4.78357088407524e-306,0.9108159392789373,0.9173880667351763,0.9093530618894733,0.909603045972579
obesity,4,3,0.5,0.75,0.01,0.9119148274312203,-0.8192340101157153,0.0,0.8994307400379506,0.9054670135826635,0.8974170927025987,0.8976597051136391
obesity,1,1,0.5,0.75,0.05,0.8821439828653164,-0.7743529286286145,0.0,0.9375,0.945669765374199,0.9358600721899091,0.9392265791212598
obesity,1,2,0.5,0.75,0.05,0.8722026886960781,-0.7879033204531489,0.0,0.8882575757575758,0.8979562391798475,0.8882311655547913,0.8876318204833521
obesity,1,3,0.5,0.75,0.05,0.8944925302836895,-0.8553386699761715,0.0,0.8712121212121212,0.8890568078314304,0.8698801102060558,0.8737388738353775
obesity,2,1,0.5,0.75,0.05,0.887778688417652,-0.7586298499765346,0.0,0.9375,0.9438980808053324,0.9369566999397012,0.9383773526818235
obesity,2,2,0.5,0.75,0.05,0.8766116074877395,-0.800732126787699,0.0,0.8901515151515151,0.8986308844694921,0.8906205596585858,0.8912347538285611
obesity,2,3,0.5,0.75,0.05,0.8999245089874582,-0.5638612430797904,3.0833753119241703e-168,0.9412878787878788,0.9430457457244502,0.9408313862931873,0.9414577244390292
obesity,3,1,0.5,0.75,0.05,0.8921441928474595,-0.786043689630082,0.0,0.928030303030303,0.9344299614729467,0.9275569954269548,0.9262477684696513
obesity,3,2,0.5,0.75,0.05,0.8693726255565329,-0.5306918688670239,1.036815644631165e-145,0.928030303030303,0.9314667417067051,0.9273870436884836,0.9251711636693434
obesity,3,3,0.5,0.75,0.05,0.8746766522696233,-0.8365859720239325,0.0,0.9015151515151515,0.9082854063395153,0.8979520237373066,0.8971373866315802
obesity,4,1,0.5,0.75,0.05,0.8891056110859159,-0.6816804321982589,1.9767777717510195e-273,0.9070208728652751,0.9116220572880863,0.906585460003358,0.9054557566476721
obesity,4,2,0.5,0.75,0.05,0.8672588380411685,0.13348827577224326,2.0615294847398253e-09,0.9468690702087287,0.947387560928682,0.9465559296499028,0.9459918004783382
obesity,4,3,0.5,0.75,0.05,0.857056172642704,-0.39930501802156343,1.9542271932391533e-77,0.9278937381404174,0.9279687743061399,0.9263556846034307,0.9258465249046949
obesity,1,1,0.75,0.25,0.01,0.837548360684366,-0.30116302661416,3.307626873325015e-43,0.9393939393939394,0.9435062152278142,0.9385454890787235,0.9400473680129574
obesity,1,2,0.75,0.25,0.01,0.8414214683995775,-0.1359653041031699,1.0272196872154451e-09,0.9507575757575758,0.9538418819626243,0.9499417806815555,0.9512027618065716
obesity,1,3,0.75,0.25,0.01,0.8576361780973387,-0.6429375161453946,1.096515667390936e-233,0.9412878787878788,0.9474958316989505,0.9396622533624414,0.9420180584453173
obesity,2,1,0.75,0.25,0.01,0.8430201294906284,0.5653268888216738,2.7156923986117127e-169,0.9602272727272727,0.9610065534692105,0.959807689746679,0.9600297944756528
obesity,2,2,0.75,0.25,0.01,0.8398091078669074,-0.023531472059354054,0.292869683433291,0.9583333333333334,0.9598198102538096,0.9580969117801933,0.9584862342141978
obesity,2,3,0.75,0.25,0.01,0.8427837266812055,-0.23647807819876643,8.074754754198491e-27,0.9488636363636364,0.9513084037589612,0.9491383010894925,0.9498754491794635
obesity,3,1,0.75,0.25,0.01,0.8282063986383302,-0.06165354005642634,0.005813300070633076,0.9583333333333334,0.9577067235479557,0.957827463134484,0.956455545577222
obesity,3,2,0.75,0.25,0.01,0.8509208100967384,-0.25051975266800997,5.351287499916488e-30,0.9488636363636364,0.9469688609775935,0.9478219737620245,0.9464568496074726
obesity,3,3,0.75,0.25,0.01,0.8214500828005211,-0.21308508373345117,5.725387454530151e-22,0.9602272727272727,0.9583338574515964,0.9595050779838504,0.9579758834436422
obesity,4,1,0.75,0.25,0.01,0.842880122642122,0.00659126490028795,0.7683076806875994,0.9430740037950665,0.9441163198265644,0.9430423592732985,0.9420375648845936
obesity,4,2,0.75,0.25,0.01,0.8405160990921577,-0.18886818435447622,1.6242808508168427e-17,0.9468690702087287,0.9455275028528146,0.9467413769631564,0.9454270678460837
obesity,4,3,0.75,0.25,0.01,0.8477649808821983,0.47251575219209846,9.028057001840454e-112,0.952561669829222,0.9507598661690944,0.9503801489821965,0.9501050227084553
obesity,1,1,0.75,0.25,0.05,0.812474803667492,0.07433204333556477,0.0008786368069715781,0.9583333333333334,0.9583718351212569,0.9580765654009394,0.9580390691000343
obesity,1,2,0.75,0.25,0.05,0.8222835721235113,-0.3213966703312625,2.749329272343627e-49,0.9507575757575758,0.9574253297324712,0.9486047738368034,0.9513882176634423
obesity,1,3,0.75,0.25,0.05,0.8157661155407803,-0.12162570447569358,4.8661597251669056e-08,0.9564393939393939,0.9624952724464352,0.9545823711187486,0.9573040173176575
obesity,2,1,0.75,0.25,0.05,0.8043126494918977,0.1014597605226943,5.459264220977679e-06,0.9602272727272727,0.9608143705081436,0.9608984964397267,0.9606968205152085
obesity,2,2,0.75,0.25,0.05,0.8232254510624069,-0.46621254990109395,1.7945338352969792e-108,0.9450757575757576,0.9490520699880306,0.9447717258499653,0.9456083291212593
obesity,2,3,0.75,0.25,0.05,0.8100496012641172,0.36337383363310455,1.781387819189047e-63,0.9545454545454546,0.9549417506017868,0.9544943491952432,0.954612649445661
obesity,3,1,0.75,0.25,0.05,0.835003861425129,-0.2648567985053765,1.8648161460442086e-33,0.9488636363636364,0.9493328428597578,0.9482980343351839,0.946906834526556
obesity,3,2,0.75,0.25,0.05,0.8126186198490699,0.33667404637744713,3.368598142277432e-54,0.9696969696969697,0.9693703345614815,0.9693260874903699,0.9683871341943436
obesity,3,3,0.75,0.25,0.05,0.808576166272857,-0.08698853712789321,9.811816934048076e-05,0.9545454545454546,0.9537186608419486,0.9532739381971249,0.9525854914001751
obesity,4,1,0.75,0.25,0.05,0.818844586708482,0.12346767780212096,3.0351501771550575e-08,0.9506641366223909,0.9471371882086169,0.9474684626889686,0.9470711644894833
obesity,4,2,0.75,0.25,0.05,0.811612200761967,0.35166742419435715,2.6850571911164977e-59,0.937381404174573,0.9335889242553064,0.9355150215186859,0.9342618568749054
