Dataset,nTrees,Rep,K,BaggingAccuracy,BaggingPrecision,BaggingRecall,BaggingF1,SAAccuracy,SAPrecision,SARecall,SAF1
digits,40,3,3,0.9164345403899722,0.9164526037687803,0.9140524361259657,0.9139251517121363,0.935933147632312,0.9369506917186937,0.9341889801375096,0.9334446603629415
digits,40,3,4,0.9387186629526463,0.9386192583519023,0.9374034077449638,0.9368825259980211,0.9498607242339833,0.9507315434822952,0.9498554046727671,0.9484104501498478
digits,40,3,5,0.9498607242339833,0.9513257613612535,0.9502833008108468,0.9501016334331494,0.9526462395543176,0.9539274597784784,0.9537615820755058,0.953297340959207
digits,40,4,1,0.9444444444444444,0.9450607370786834,0.9412511504475644,0.9427930777553157,0.9472222222222222,0.9476009042418779,0.9444195996454253,0.9454639260317496
digits,40,4,2,0.9472222222222222,0.9509718222953518,0.9478316824272707,0.9486300708183286,0.9583333333333334,0.9615805518011401,0.9582875928831813,0.9590180218239273
digits,40,4,3,0.9303621169916435,0.9303886175172469,0.9301664544605721,0.9291021620601981,0.924791086350975,0.9230366117326323,0.9241338065529241,0.9231784901040673
digits,40,4,4,0.9387186629526463,0.9405546312507622,0.9380581696497258,0.9378207977615667,0.9721448467966574,0.9738833756676211,0.9700471055902744,0.9712423818268535
digits,40,4,5,0.947075208913649,0.9510360128500371,0.9476611036066063,0.9485545309644383,0.9665738161559888,0.9672268825769276,0.9673873866848,0.9671273061417726
digits,40,5,1,0.9416666666666667,0.9433704067935507,0.9390884768674941,0.9407068541424761,0.9638888888888889,0.966738775220233,0.9658096730408587,0.965989156675116
digits,40,5,2,0.9527777777777777,0.9567523289320953,0.9518657131157131,0.9534956557315469,0.9444444444444444,0.9471959205336864,0.9448272003206213,0.9451907154407154
digits,40,5,3,0.9275766016713092,0.927085805120061,0.9257711887785417,0.9251952959578151,0.9303621169916435,0.9299149292785195,0.9289369960105255,0.9280780058066904
digits,40,5,4,0.9331476323119777,0.9363690773883946,0.9323933222788339,0.9328286203075752,0.9498607242339833,0.9508852038747675,0.9479405573018754,0.947504409027586
digits,40,5,5,0.947075208913649,0.9530129935081174,0.9478672731324164,0.9491894552338431,0.9415041782729805,0.943285207832516,0.941849895844179,0.9420676591583209
digits,40,6,1,0.9388888888888889,0.9416339836182612,0.935910340000099,0.9383317145983396,0.9666666666666667,0.9671039202864875,0.9662904823858733,0.966297207051789
digits,40,6,2,0.9611111111111111,0.9640576958739062,0.9605406982612864,0.9616651601302962,0.9555555555555556,0.9581662649693341,0.9560489278581384,0.955790779525608
digits,40,6,3,0.9192200557103064,0.9181144327100208,0.9187127896613191,0.9173861369135675,0.947075208913649,0.9475944623201711,0.9465296664120194,0.9458523107050786
digits,40,6,4,0.935933147632312,0.9360538422813851,0.9337652900273812,0.933198174705763,0.9637883008356546,0.9641611105086714,0.9616085109698291,0.9624933529294694
digits,40,6,5,0.9387186629526463,0.9465198735929803,0.9394075150898598,0.9409992023993683,0.935933147632312,0.9382713238816738,0.9370988362029887,0.9371352382756071
